1587,10,6,8,10,3,2,6,5,7,5,4,8,5,6,4,3,6,3,5,5,5,5,5,8,8,4,6,6,24.61
1617,1,10,5,2,1,2,3,10,7,8,8,9,2,9,2,7,6,5,5,7,5,4,6,8,6,7,8,7,1
1662,3,9,10,10,9,3,9,5,1,5,5,6,7,7,10,2,7,3,8,6,6,7,4,6,8,5,5,5,0.89
1721,1,6,10,10,5,5,10,5,1,5,3,8,9,4,1,5,5,3,3,8,6,5,8,8,5,5,6,6,238.88
1791,10,7,1,4,10,10,5,8,4,3,7,4,5,1,10,9,8,8,6,6,5,3,5,9,8,7,5,6,0.76
1844,10,3,6,7,10,10,1,10,10,5,3,7,6,3,7,8,2,9,5,6,6,7,5,10,8,5,6,6,39.9
1897,10,1,8,1,1,5,1,6,1,10,10,1,1,6,8,5,8,8,3,5,6,7,5,6,6,5,6,6,158
1960,10,7,6,8,5,3,5,5,5,5,10,8,5,5,7,9,4,7,6,5,4,2,6,5,6,6,5,6,1.98
2019,4,8,10,7,7,7,7,6,5,3,1,5,5,5,7,2,7,3,9,6,5,4,5,4,5,7,6,6,7.95
2073,8,1,10,10,1,8,4,7,8,5,10,10,3,5,2,4,6,5,4,7,6,5,5,6,6,4,6,6,278
2104,3,10,10,1,5,1,10,4,8,1,6,10,10,5,8,3,4,5,4,6,6,8,5,8,6,2,8,7,1
2130,10,4,10,7,1,5,3,6,10,3,5,10,10,3,5,3,7,1,5,6,5,5,6,8,6,9,5,6,43.84
2187,2,10,10,1,4,2,7,6,7,5,6,6,5,5,9,6,4,2,1,6,5,5,6,7,4,8,7,6,3.84
2242,1,10,10,1,4,4,7,5,10,2,3,7,2,3,5,3,4,4,1,5,6,8,4,6,9,2,3,7,12.14
2291,10,6,7,10,7,10,4,7,3,8,7,9,10,5,7,10,1,6,4,6,6,7,5,1,7,10,5,5,0
2362,3,6,10,5,9,10,5,7,7,3,4,5,1,4,3,8,2,8,4,5,5,5,4,1,8,4,5,4,12.99
2423,10,6,1,5,10,10,5,8,4,6,5,6,5,8,9,6,2,6,6,5,5,5,5,10,10,4,5,6,0.89
2441,1,10,10,6,5,5,7,7,6,5,3,8,8,4,5,3,7,1,5,6,5,5,5,6,5,6,6,5,17.15
2497,3,8,10,6,8,7,8,7,4,3,8,8,3,6,1,5,4,4,3,5,5,5,4,4,9,4,5,5,1
2552,8,1,4,5,1,2,7,4,2,7,3,6,8,6,5,1,7,8,3,7,5,2,4,7,7,10,5,6,461.45
2614,2,10,9,9,5,3,8,6,2,7,10,7,3,9,6,4,5,7,8,6,6,7,5,8,4,4,6,5,37.69
2663,1,10,10,10,1,10,1,1,6,5,1,10,6,3,1,4,10,6,8,10,1,10,5,9,6,7,4,4,18.96
2728,9,3,10,10,1,10,1,8,10,5,7,9,1,3,1,3,7,5,6,4,6,7,5,6,7,5,6,6,24.9
2786,4,8,9,1,7,2,10,4,8,2,10,9,4,7,6,4,2,8,7,6,6,8,4,6,6,2,6,5,1
2806,3,9,10,1,6,2,9,5,9,3,10,9,2,7,8,3,4,6,4,6,6,8,5,6,5,2,7,6,1
2847,10,6,7,10,6,7,5,6,6,6,9,10,5,6,2,4,5,4,6,5,5,5,5,4,8,4,6,6,23.26
2904,3,9,10,5,6,4,7,7,4,4,10,4,1,6,8,7,6,6,5,6,5,3,6,5,4,6,6,6,4.49
2923,1,1,8,1,5,1,8,4,5,2,1,2,1,6,7,1,6,10,6,3,4,3,5,5,9,6,5,6,202.41
2940,4,8,10,1,5,1,10,4,9,1,6,5,1,7,10,2,5,4,3,5,6,8,5,8,5,2,6,5,1
2993,1,10,9,1,5,4,10,3,10,10,10,9,7,1,7,4,1,3,1,10,3,5,5,6,6,8,6,2,0.92
3036,3,9,10,5,5,4,7,7,3,5,10,6,1,8,8,6,5,5,5,6,5,4,6,6,4,6,7,6,3.58
3081,1,10,1,7,6,1,10,4,10,10,10,5,6,1,10,4,10,7,1,10,1,4,7,5,7,3,9,3,0.89
3122,4,8,8,1,9,3,10,5,8,2,7,7,4,7,7,5,1,9,8,6,6,7,4,2,6,2,6,5,1
3169,3,7,10,8,5,5,7,6,5,3,4,5,2,6,8,1,9,2,9,6,5,4,5,7,5,7,6,6,25.17
3247,3,7,10,5,5,7,6,6,6,4,8,8,5,3,3,6,3,8,8,6,5,6,4,6,5,7,5,5,11.5
3313,3,9,9,9,5,8,7,8,4,3,4,6,3,8,3,6,4,9,10,6,5,4,5,2,5,4,6,6,76.98
3388,10,7,9,10,3,2,5,5,6,5,6,8,8,6,10,6,4,4,4,5,5,4,6,8,7,3,6,6,5
3483,1,10,8,7,8,10,7,7,6,9,7,5,2,7,10,1,10,1,1,5,7,9,6,2,3,4,4,7,27
3571,10,3,9,6,1,6,3,6,3,8,10,10,6,5,2,1,7,9,3,3,4,4,6,6,7,7,6,6,11.5
3641,1,10,2,5,10,10,5,9,9,8,9,1,10,10,10,5,8,8,10,5,5,5,5,10,5,7,2,7,83.47
3706,9,10,1,10,9,1,8,5,9,1,10,1,5,1,5,10,10,10,4,5,4,4,6,6,3,4,6,5,0.99
3741,10,4,7,7,6,10,3,6,10,4,10,1,10,10,6,10,4,9,5,6,5,5,5,1,7,7,5,6,97.85
3747,2,6,10,1,3,1,5,7,5,3,10,1,10,10,1,10,7,2,1,5,6,5,7,7,2,2,5,6,50
3750,10,3,8,3,1,4,2,6,8,7,10,1,2,10,5,10,10,1,7,5,5,3,6,6,5,3,5,6,15
3754,1,1,10,1,10,1,1,6,6,4,9,1,8,10,5,9,10,1,3,8,6,3,7,7,6,3,5,6,19.63
3758,10,3,2,1,10,10,1,8,7,7,10,1,10,10,7,10,7,2,9,6,4,2,6,9,7,3,5,6,24.65
3762,10,3,8,3,1,4,2,6,7,7,10,1,9,10,4,10,10,1,7,6,5,4,6,6,6,3,5,6,39.95
3767,10,3,2,1,10,10,1,8,7,7,10,1,10,10,7,10,7,2,9,6,4,2,6,9,7,3,5,6,16.8
3770,10,3,7,2,6,10,1,8,7,6,10,1,10,10,8,7,10,1,3,5,5,5,6,1,5,4,6,5,28.7
3808,3,10,10,6,6,5,8,5,10,5,10,1,9,10,8,3,9,1,1,6,4,3,6,5,4,6,6,5,11.55
3872,10,8,5,10,6,2,7,5,10,2,10,1,9,9,7,5,10,5,1,5,5,4,5,6,8,4,6,6,18.51
3958,1,3,10,1,10,8,4,1,7,7,9,1,10,8,1,1,6,10,2,1,8,1,5,1,7,6,5,5,28
4033,1,10,7,6,4,2,5,8,8,1,6,1,10,10,6,8,9,7,5,6,4,1,6,4,5,6,6,6,11.99
4127,1,10,10,7,3,1,7,6,8,2,10,1,10,10,6,6,8,4,4,6,4,2,6,9,6,5,5,6,2.74
4196,1,3,10,9,10,7,4,8,9,1,10,1,10,10,3,1,10,1,1,6,6,6,6,3,7,4,6,6,32.36
4280,9,4,10,10,3,10,1,8,10,2,10,1,10,9,8,1,10,1,1,5,6,10,6,3,6,5,6,6,51.48
4355,2,10,10,10,7,6,9,5,6,5,10,1,10,10,1,10,3,9,1,5,6,7,5,5,5,5,5,6,91.07
4433,10,5,10,10,2,7,3,6,10,2,6,1,8,9,1,1,10,1,5,4,3,2,6,7,7,3,6,6,22.45
4505,4,10,10,6,7,5,7,6,8,2,10,1,10,10,4,6,8,6,4,6,4,3,6,5,4,6,6,6,5.99
4571,9,5,7,10,5,5,6,5,10,3,7,1,10,10,2,3,10,3,3,6,5,4,5,6,8,4,5,6,133.73
4675,10,5,3,8,10,10,2,9,10,3,6,1,10,10,1,5,7,7,7,5,4,4,5,9,9,4,6,6,40
4766,1,10,10,10,8,5,8,4,10,8,7,1,10,9,3,1,10,3,6,6,4,6,5,6,5,4,6,6,27.34
4871,10,6,10,10,2,8,1,7,10,7,10,1,9,10,6,10,5,9,1,5,6,8,6,6,6,6,6,6,12.14
4976,2,6,10,1,3,6,6,5,8,4,2,1,10,7,1,1,6,10,1,3,4,4,5,4,5,8,5,6,75.92
5087,9,3,10,6,2,8,2,6,10,3,10,1,10,10,2,6,8,6,6,6,5,5,5,4,6,9,5,6,95.72
5183,10,3,10,2,1,3,3,5,10,1,7,1,10,9,3,2,9,5,9,5,4,4,5,7,7,5,6,6,46.68
5284,1,8,10,4,9,3,8,4,9,5,10,1,7,10,3,5,7,5,2,5,5,5,4,6,7,6,4,5,9.39
5360,10,6,10,10,2,8,1,7,10,7,10,1,9,10,6,10,5,9,1,5,6,8,6,6,6,6,6,6,12.14
5454,1,3,10,10,7,3,2,6,5,6,8,1,10,10,2,1,10,9,4,5,4,5,6,8,4,4,6,6,12.1
5550,10,7,7,9,4,1,5,4,10,3,9,1,10,10,7,7,8,5,4,5,4,1,6,7,6,6,5,6,5.49
5665,1,10,8,3,6,5,8,5,10,10,10,1,10,9,4,7,4,7,6,10,3,2,5,3,7,6,10,7,12.57
5766,10,5,8,5,3,5,3,5,5,7,10,1,10,10,4,1,8,10,1,3,4,3,6,6,6,7,5,6,9.99
5899,2,10,10,10,4,7,6,8,8,3,10,1,7,10,1,2,10,6,8,6,5,6,6,6,5,4,6,6,62.42
5989,4,9,10,7,7,6,6,6,8,3,10,1,5,10,7,6,9,8,7,5,4,3,6,4,2,6,6,6,8.99
6116,10,7,9,9,4,2,5,5,10,4,10,1,10,10,7,5,8,2,2,5,4,3,6,8,6,6,5,6,0.89
6240,1,8,10,2,8,9,7,7,10,5,10,1,10,10,5,9,3,8,3,7,4,3,4,1,7,7,5,5,99.99
6358,4,10,10,8,6,4,8,5,10,3,7,1,4,10,7,4,8,6,2,4,5,6,5,5,6,4,5,6,10
6467,5,5,10,2,1,3,5,4,9,5,7,1,10,7,1,8,10,2,8,6,6,9,4,8,6,5,5,5,9.83
6597,10,1,10,5,1,10,1,8,10,5,10,1,9,7,1,7,10,1,6,5,7,10,5,4,7,6,6,6,52.97
6736,10,7,8,9,4,2,5,4,10,4,8,1,10,10,7,7,7,4,4,5,4,2,6,7,6,6,5,6,1.98
6856,10,6,8,8,3,2,5,5,10,5,10,1,9,10,4,7,6,7,5,5,5,4,6,7,7,7,5,5,3.99
6980,9,3,9,10,3,7,4,5,10,2,7,1,10,9,1,2,10,2,4,6,5,5,5,6,7,7,5,6,187.73
7130,10,2,10,4,1,9,1,7,9,6,10,1,10,10,3,9,10,1,5,6,7,10,5,4,6,5,6,6,44
7232,2,10,10,10,4,3,7,5,10,3,8,1,10,10,2,2,10,4,7,5,5,4,5,9,4,3,4,5,0.75
7337,10,4,9,6,4,8,2,6,10,2,4,1,10,9,5,6,8,4,6,5,4,4,5,2,6,10,5,6,50
7445,1,6,10,10,10,6,4,7,10,3,1,1,9,9,1,10,4,8,1,5,5,4,5,3,6,5,6,6,11.41
7577,1,10,10,10,3,2,5,8,9,6,8,1,10,10,8,5,9,7,6,7,5,5,5,8,5,4,6,5,2
7601,3,9,10,9,5,6,7,6,10,2,9,1,5,10,9,4,9,4,1,5,5,5,6,5,4,3,6,6,36
7702,10,2,8,1,1,3,1,5,4,10,7,1,8,10,6,3,10,5,2,3,4,4,6,5,6,5,6,6,6
7819,4,2,10,1,1,5,6,5,2,7,6,1,10,9,5,5,10,9,3,6,6,7,7,7,5,5,5,6,249
7954,8,5,7,10,5,6,7,5,6,7,10,1,9,10,3,7,7,5,1,6,5,3,5,6,6,5,5,6,251.02
8102,10,6,7,8,5,5,5,5,10,5,10,1,9,10,5,9,5,8,7,5,4,1,6,3,6,6,5,5,0.89
8237,1,5,10,10,1,10,5,6,10,6,4,1,7,6,1,3,10,8,10,6,5,8,7,8,6,7,5,5,182.25
8397,4,1,7,10,3,10,7,5,9,6,1,1,10,8,1,10,5,8,1,10,7,4,1,2,7,6,5,6,834.15
8514,10,1,10,4,1,9,1,7,10,6,10,1,10,10,4,9,10,1,5,6,7,10,5,4,6,5,6,6,85.9
8610,3,10,4,6,10,3,8,7,9,1,2,1,7,7,4,10,9,10,1,4,5,4,4,1,5,3,6,6,1
8770,4,9,10,7,5,5,8,6,10,3,10,1,10,10,1,5,8,6,7,6,4,4,5,7,6,6,6,6,29.81
8976,1,10,10,6,6,3,8,5,10,5,10,1,10,9,7,5,9,4,3,7,4,2,6,5,5,6,8,7,5.37
9077,10,6,9,10,3,4,4,5,10,3,9,1,10,10,2,2,10,2,3,5,5,6,6,8,7,7,5,6,6.99
9208,3,6,10,1,3,1,10,4,10,1,10,1,10,10,6,3,8,5,5,6,5,4,7,9,5,4,6,6,160.86
9272,1,1,10,7,9,4,5,2,10,10,10,1,7,7,1,4,8,4,4,1,4,6,10,6,8,7,10,2,0.01
9340,10,7,7,9,5,3,5,5,10,3,10,1,10,10,8,6,9,4,2,5,4,2,6,5,6,6,5,6,0.99
9406,1,6,10,5,8,6,4,1,10,10,10,1,10,6,1,5,6,6,6,3,10,2,8,5,7,7,7,9,0.01
9506,10,5,2,1,10,10,2,9,10,3,9,1,10,10,8,8,5,7,6,6,4,2,6,9,7,9,5,5,3.84
9698,1,10,10,10,8,8,5,1,5,6,10,1,8,10,1,8,7,4,1,1,10,1,7,5,7,4,5,5,29.68
9834,10,5,9,10,3,4,4,5,10,3,8,1,9,10,3,3,10,2,4,5,4,2,6,7,6,6,5,6,34.77
9935,1,10,10,10,1,8,2,10,5,5,10,1,10,10,1,6,10,9,9,5,6,7,6,8,3,6,5,5,5.42
10040,6,9,10,8,4,2,7,3,10,5,10,1,10,10,9,3,9,5,10,6,5,7,7,8,1,9,5,6,14.01
10165,10,1,9,1,1,4,1,5,4,10,10,1,10,10,3,6,9,10,4,5,5,4,5,6,6,4,5,6,193.04
10285,10,1,10,4,1,6,1,6,10,7,10,1,10,10,2,10,8,5,8,7,7,8,5,5,7,5,5,6,132.73
10452,2,6,10,10,7,10,5,7,10,2,2,1,10,10,8,5,8,9,8,7,6,7,5,1,7,6,6,6,97.2
10549,10,5,8,6,2,3,4,5,10,3,10,1,9,10,1,5,8,5,8,5,4,3,6,8,6,10,5,5,29.54
10641,1,10,4,1,9,10,1,1,10,10,5,1,10,9,1,6,5,6,1,1,10,1,10,3,9,3,6,4,0.89
10749,1,5,10,3,5,4,5,6,10,2,10,1,7,10,1,8,6,9,4,6,5,7,5,8,6,9,6,5,17
10830,3,7,10,3,7,1,6,5,10,1,8,1,10,10,5,8,6,5,3,6,5,4,6,7,5,8,5,6,4.91
10906,1,10,1,10,3,2,3,10,7,5,7,1,10,10,5,3,10,4,4,5,6,8,7,6,3,4,7,6,1.99
10949,5,8,10,3,7,6,7,5,9,3,10,1,10,10,4,8,4,9,7,6,5,7,4,4,5,9,5,5,15.95
10965,10,5,9,7,2,3,4,5,10,4,10,1,10,10,5,8,6,8,5,5,6,6,5,8,6,9,5,6,39
10982,10,5,9,7,3,4,4,5,10,3,10,2,10,10,1,4,8,5,7,5,5,5,5,8,7,10,5,5,6.15
10998,10,5,8,6,3,4,3,6,10,4,10,1,7,10,6,9,6,9,6,5,5,6,5,5,6,10,5,5,15.95
11010,10,5,9,7,2,3,3,5,10,4,10,1,10,10,5,8,6,8,5,5,5,6,5,8,6,10,5,5,15.95
11030,10,6,9,6,3,4,4,5,10,4,10,1,10,10,5,8,5,8,6,6,5,6,5,6,7,10,5,5,15.95
11043,10,4,3,2,10,10,2,9,10,4,9,1,10,10,9,9,5,8,5,6,5,5,5,10,7,10,5,6,39
11055,4,8,10,6,5,3,7,4,10,4,8,1,10,10,8,5,7,7,7,6,6,8,5,7,2,9,5,5,15.95
11070,10,5,7,5,5,6,3,6,10,4,10,1,10,10,6,10,4,10,7,5,5,5,5,2,7,10,5,5,15.95
11116,6,7,5,3,10,10,4,7,10,6,9,1,10,10,10,5,7,8,10,7,5,5,6,10,1,9,4,6,3.19
11214,10,7,8,9,4,2,5,5,10,4,8,1,9,10,7,7,7,5,4,5,4,1,6,7,6,6,5,6,0.89
11301,1,10,10,1,6,3,8,5,10,6,10,1,10,10,2,8,4,7,3,7,4,4,5,5,5,8,7,6,26
11357,10,7,9,10,4,4,5,5,10,4,6,1,10,10,1,4,8,5,5,5,5,5,5,7,8,4,6,6,9.99
11461,3,8,10,4,5,5,6,5,10,3,10,1,8,10,1,5,8,7,9,5,5,5,5,6,5,10,4,5,9.9
11566,9,3,5,7,4,4,7,4,10,3,10,1,10,10,1,5,7,6,7,7,5,4,4,6,7,10,5,6,250
11661,10,5,9,7,2,2,4,5,10,3,8,1,10,10,1,4,10,3,6,5,5,5,5,9,7,10,5,5,19
11758,1,5,10,1,4,5,4,7,10,1,10,1,7,10,8,7,5,10,3,6,6,8,4,4,7,5,7,6,42
11854,5,10,8,9,5,3,6,6,10,2,10,1,10,4,1,4,10,5,2,6,4,5,6,7,4,7,7,6,12.31
11959,1,8,10,6,9,10,6,7,10,1,10,1,10,10,6,1,10,1,1,5,4,4,6,2,5,7,5,6,16.8
12065,10,5,6,5,5,7,4,6,10,3,8,1,10,10,1,6,6,8,10,5,4,4,5,2,8,10,5,5,12.05
12169,2,9,10,1,8,5,8,5,10,2,3,1,10,10,5,9,3,7,4,6,4,3,5,1,5,9,7,6,26
12275,10,5,8,6,3,5,4,5,10,3,10,1,9,10,1,5,8,7,8,5,5,4,5,6,7,10,5,5,4.9
12432,6,8,9,7,6,4,5,5,10,4,5,1,10,10,10,5,8,7,10,6,5,6,6,4,1,9,6,7,1.48
12593,1,10,6,10,1,10,1,1,10,10,10,1,10,10,1,3,10,7,8,1,10,3,8,6,1,2,1,5,1
12739,2,9,10,10,10,5,5,2,8,4,5,1,10,10,9,4,7,8,10,5,8,4,4,3,5,5,7,6,8.98
12975,10,7,9,10,4,3,6,5,10,4,10,1,10,10,7,4,8,3,1,5,5,7,5,8,8,4,6,6,4
13137,10,5,6,6,4,3,6,4,10,3,10,1,10,10,1,5,8,5,7,6,5,5,5,7,7,10,5,5,100
13288,10,5,9,6,3,5,3,6,10,4,10,1,10,10,6,7,7,5,4,5,5,3,6,6,5,8,5,6,28.43
13426,3,10,10,10,7,10,7,7,7,5,10,1,3,8,1,6,10,9,6,5,5,5,5,4,4,6,6,6,75.31
13536,3,10,10,5,9,1,10,5,6,1,10,1,10,7,1,8,10,9,2,5,5,5,4,7,6,6,6,6,0.76
13745,10,4,10,10,1,7,1,7,10,3,10,1,8,9,1,4,9,8,6,4,5,7,5,8,8,5,6,6,11.71
13908,1,10,10,10,3,4,5,9,8,2,6,1,10,10,2,3,10,5,8,6,4,3,5,7,8,4,6,6,29.33
14069,2,10,10,9,8,7,6,1,6,2,7,1,10,10,1,6,7,1,1,7,1,8,6,6,3,8,5,5,35.87
14264,10,6,8,5,4,4,4,5,10,4,10,1,10,10,5,8,5,7,6,5,5,4,6,6,6,9,5,5,3.81
14422,1,7,10,3,4,2,7,4,10,1,7,1,10,8,1,6,7,5,2,4,5,8,6,9,5,9,4,6,24.89
14444,10,5,9,6,3,5,3,6,10,4,10,1,10,10,6,7,7,6,3,5,6,7,6,6,6,10,5,5,14.95
14462,10,5,9,6,3,5,3,6,10,4,10,1,8,10,7,7,7,7,4,5,5,6,6,6,6,10,5,5,14.95
14478,10,5,9,7,3,4,4,5,10,3,9,1,10,10,9,6,8,4,2,5,5,6,5,6,6,10,5,6,39
14495,2,9,10,10,8,9,10,4,7,6,9,1,10,4,4,2,10,6,8,6,4,6,5,5,7,7,4,4,104.97
14514,10,5,8,6,3,6,3,6,10,4,10,1,9,10,6,8,7,7,4,5,5,6,5,4,6,10,5,5,15.95
14580,10,5,8,6,4,6,3,6,10,4,10,1,10,10,6,8,6,7,4,5,5,6,5,4,6,10,5,5,15.95
14747,10,6,10,10,2,8,1,7,10,7,10,1,9,10,6,10,5,9,1,5,6,8,6,6,6,6,6,6,12.16
14989,10,8,6,10,6,2,7,4,9,4,10,1,10,10,6,3,9,2,2,5,5,6,5,7,8,4,5,6,1.55
15152,9,8,8,10,6,5,7,5,7,6,9,1,10,10,1,4,9,2,1,5,5,5,5,7,8,6,5,6,75.84
15311,5,9,10,7,9,7,8,4,9,3,7,1,10,10,8,5,7,4,7,6,4,3,5,2,4,6,5,5,12.95
15476,2,10,10,9,7,5,9,3,10,6,9,1,10,10,8,2,8,5,5,5,6,8,5,6,4,4,2,5,52.9
15719,9,7,7,10,7,10,4,7,9,4,10,1,9,7,1,6,10,5,1,5,5,5,5,4,7,6,6,6,75.31
15993,9,8,8,10,8,10,4,7,10,3,10,1,10,7,4,2,10,1,1,4,5,6,6,2,6,6,6,6,7.58
16204,1,10,7,1,1,6,1,10,9,2,10,2,10,10,4,8,10,4,1,5,5,4,6,4,4,8,6,6,14.97
16484,10,7,8,10,3,1,5,4,10,3,10,1,10,10,7,7,9,5,3,5,4,2,6,9,6,6,5,6,4.49
16740,10,2,4,1,9,10,1,9,10,6,8,1,10,9,5,10,8,4,8,6,6,7,5,9,8,5,6,6,10
16932,5,6,10,1,4,2,7,3,10,1,9,1,10,8,7,1,9,8,10,6,6,10,4,7,6,3,4,4,7.58
17208,10,7,8,9,4,2,5,4,10,4,9,1,10,10,7,7,7,4,4,5,4,2,6,7,6,6,5,6,4.49
17424,10,8,6,10,5,1,7,4,10,4,9,1,10,10,5,4,8,5,3,5,5,5,5,8,9,4,5,6,1
17666,9,1,10,3,1,7,1,7,10,1,10,4,10,7,1,1,10,9,10,6,6,9,4,8,7,6,6,6,154.19
17915,1,10,1,10,1,10,10,10,3,1,6,1,10,10,10,10,10,10,7,1,4,6,7,9,1,5,1,1,1264.35
18094,1,8,10,1,6,4,9,4,10,3,10,1,10,8,5,8,4,3,1,5,4,6,6,7,6,7,5,4,39.99
18237,5,6,10,1,2,5,3,3,10,1,8,1,9,10,7,4,8,6,2,4,8,4,4,6,10,3,6,6,11.85
18382,10,9,6,10,7,2,8,4,6,7,7,1,10,10,3,7,6,5,1,5,5,4,5,7,8,6,5,6,29.83
18542,10,5,10,8,2,4,3,5,10,3,8,1,10,9,2,5,8,5,5,5,5,7,5,7,7,10,5,6,11.45
18694,10,1,1,1,10,10,1,8,3,10,8,1,10,10,6,5,8,8,5,5,4,3,6,9,8,5,6,6,15
18807,3,7,10,1,4,5,7,5,10,1,7,1,8,10,7,3,8,6,3,5,5,6,4,6,7,2,5,5,11.85
18947,10,6,8,10,5,5,5,6,10,5,10,1,6,10,5,6,7,7,2,4,6,6,5,6,7,4,5,6,15
19059,10,4,9,3,5,10,2,7,10,1,10,2,10,10,10,1,10,1,1,5,5,8,6,2,6,3,6,6,11.85
19177,10,3,3,1,10,10,1,9,10,1,9,1,10,10,8,5,6,9,8,5,5,4,5,9,8,3,6,6,11.85
19299,3,6,10,6,4,2,5,5,10,1,8,1,10,9,2,4,9,5,5,6,6,8,5,9,4,10,6,6,24.57
19413,10,4,2,1,10,10,2,8,10,3,9,1,10,10,8,8,5,7,6,6,4,2,6,9,6,9,5,6,38.42
